country,year,gdppc,elepc,laggdppc,lagelepc
France,2006,3.6128612698806624,2.0202613454302614,3.630014733239451,2.0167119608149013
France,2005,3.596361502391015,2.0350799965479505,3.6128612698806624,2.0202613454302614
France,2004,3.5879502410696467,2.0362066358553768,3.596361502391015,2.0350799965479505
Gabon,2014,2.814121576715453,0.15946850655827777,,
Gabon,2013,2.8035298645697795,0.07662843590491823,2.814121576715453,0.15946850655827777
Gabon,2012,2.7825075548506595,-0.01538224046144987,2.8035298645697795,0.07662843590491823
Gabon,2011,2.7659111840290778,-0.04095517165547054,2.7825075548506595,-0.01538224046144987
Gabon,2010,2.7314926139867777,-0.053348736787852444,2.7659111840290778,-0.04095517165547054
Gabon,2009,2.696128112154387,-0.0703242363486063,2.7314926139867777,-0.053348736787852444
Gabon,2008,2.72706689254847,-0.030002141275237124,2.696128112154387,-0.0703242363486063
Gabon,2007,2.7919256779856725,-0.0419594985776438,2.72706689254847,-0.030002141275237124
Gabon,2006,2.763813287222335,-0.06641637963817863,2.7919256779856725,-0.0419594985776438
Gabon,2005,2.821579195206662,-0.09654104749313347,2.763813287222335,-0.06641637963817863
Gabon,2004,2.8232997648546565,-0.09546046176655759,2.821579195206662,-0.09654104749313347
Georgia,2014,2.1709947470009365,0.9910169666620455,,
Georgia,2013,2.126267890496481,0.9156266544034689,2.1709947470009365,0.9910169666620455
Georgia,2012,2.089948699789201,0.8458364517853934,2.126267890496481,0.9156266544034689
Georgia,2011,2.021013156128177,0.8281739508344318,2.089948699789201,0.8458364517853934
Georgia,2010,1.9432646967167495,0.7176175848807317,2.021013156128177,0.8281739508344318
Georgia,2009,1.8753508024680596,0.605978278792641,1.9432646967167495,0.7176175848807317
Georgia,2008,1.9036527891862363,0.6320891084185878,1.8753508024680596,0.605978278792641
Georgia,2007,1.8767215829798625,0.6043033480201496,1.9036527891862363,0.6320891084185878
Georgia,2006,1.7530220564210914,0.5705114565939523,1.8767215829798625,0.6043033480201496
Georgia,2005,1.6573069373926512,0.6504896634595131,1.7530220564210914,0.5705114565939523
Georgia,2004,1.559393673448907,0.59578771524903,1.6573069373926512,0.6504896634595131
Germany,2014,3.776587289787079,1.9509663413323306,,
Germany,2013,3.7592092075380683,1.9765126629112164,3.776587289787079,1.9509663413323306
Germany,2012,3.7570543105346332,1.9837772711090336,3.7592092075380683,1.9765126629112164
Germany,2011,3.754023723545266,1.9853055961411301,3.7570543105346332,1.9837772711090336
Germany,2010,3.699540448988611,1.982975049830478,3.754023723545266,1.9853055961411301
Germany,2009,3.658019457109677,1.9194427278795987,3.699540448988611,1.982975049830478
Germany,2008,3.713314548545936,1.9723801371492216,3.658019457109677,1.9194427278795987
Germany,2007,3.700648117182031,1.978113151753463,3.713314548545936,1.9723801371492216
Germany,2006,3.667225854035282,1.9758069590323208,3.700648117182031,1.978113151753463
Germany,2005,3.629764411027142,1.9654636536271846,3.667225854035282,1.9758069590323208
Germany,2004,3.622154344123293,1.9613563153730336,3.629764411027142,1.9654636536271846
Ghana,2014,1.3423706857637936,-1.0364432986950471,,
Ghana,2013,1.336931479513474,-0.9684409398221416,1.3423706857637936,-1.0364432986950471
Ghana,2012,1.2899061624300219,-1.0621743815705518,1.336931479513474,-0.9684409398221416
Ghana,2011,1.2250862092225108,-1.144169301991521,1.2899061624300219,-1.0621743815705518
Ghana,2010,1.1182134663954129,-1.2711299488484211,1.2250862092225108,-1.144169301991521
Ghana,2009,1.0673097474651898,-1.3355547295780377,1.1182134663954129,-1.2711299488484211
Ghana,2008,1.0456455076341005,-1.3308053438403291,1.0673097474651898,-1.3355547295780377
Ghana,2007,0.9841151773899125,-1.4101992737655842,1.0456455076341005,-1.3308053438403291
Ghana,2006,0.9677545862968439,-1.214889455615323,0.9841151773899125,-1.4101992737655842
Ghana,2005,0.9318999729487635,-1.4030531170822904,0.9677545862968439,-1.214889455615323
Ghana,2004,0.9006987154736396,-1.5147859294947428,0.9318999729487635,-1.4030531170822904
Greece,2014,3.181449331512983,1.621881453752907,,
Greece,2013,3.1674176566790213,1.615220320852588,3.181449331512983,1.621881453752907
Greece,2012,3.193117676386191,1.7110729857793427,3.1674176566790213,1.615220320852588
Greece,2011,3.2635171886318446,1.6844216522673237,3.193117676386191,1.7110729857793427
Greece,2010,3.3578053960032914,1.6739963500362645,3.2635171886318446,1.6844216522673237
Greece,2009,3.4154427468713378,1.7277334756252292,3.3578053960032914,1.6739963500362645
Greece,2008,3.4620325647613304,1.7587527836079906,3.4154427468713378,1.7277334756252292
Greece,2007,3.468044498316677,1.7406996306742337,3.4620325647613304,1.7587527836079906
Greece,2006,3.4383790609540816,1.692781590865286,3.468044498316677,1.7406996306742337
Greece,2005,3.3863977854697374,1.6671783838677574,3.4383790609540816,1.692781590865286
Greece,2004,3.383356732844689,1.648663309011553,3.3863977854697374,1.6671783838677574
Guatemala,2014,1.9667516252135622,-0.5483788589745854,,
Guatemala,2013,1.9466291277903107,-0.5826712187826524,1.9667516252135622,-0.5483788589745854
Guatemala,2012,1.9313894020203348,-0.629906464560685,1.9466291277903107,-0.5826712187826524
Guatemala,2011,1.9234435714646654,-0.6263230811377354,1.9313894020203348,-0.629906464560685
Guatemala,2010,1.9042021798719346,-0.6125757934114379,1.9234435714646654,-0.6263230811377354
Guatemala,2009,1.8976216861458708,-0.6203018717004188,1.9042021798719346,-0.6125757934114379
Guatemala,2008,1.914255425146011,-0.6338515013744283,1.8976216861458708,-0.6203018717004188
Guatemala,2007,1.9040666414473848,-0.6097397330780636,1.914255425146011,-0.6338515013744283
Guatemala,2006,1.8653186916801505,-0.6291785758763121,1.9040666414473848,-0.6097397330780636
Guatemala,2005,1.8356405515971372,-0.7325533106276596,1.8653186916801505,-0.6291785758763121
Guatemala,2004,1.8266636535062617,-0.7286960251756309,1.8356405515971372,-0.7325533106276596
Haiti,2014,0.5025039767820663,-3.2449850041016655,,
Haiti,2013,0.48818663572834725,-3.130119002028874,0.5025039767820663,-3.2449850041016655
Haiti,2012,0.4604787018385145,-3.0797556638223518,0.48818663572834725,-3.130119002028874
Haiti,2011,0.4461455718822351,-3.4689993614779606,0.4604787018385145,-3.0797556638223518
Haiti,2010,0.4068193316748665,-3.7131338459495167,0.4461455718822351,-3.4689993614779606
Haiti,2009,0.4781503308841745,-3.3318868866862554,0.4068193316748665,-3.7131338459495167
Haiti,2008,0.46290220364350587,-3.7466774801948444,0.4781503308841745,-3.3318868866862554
Haiti,2007,0.46988012242144417,-3.676079808518658,0.46290220364350587,-3.7466774801948444
Haiti,2006,0.45254106403203437,-3.285839350746749,0.46988012242144417,-3.676079808518658
Haiti,2005,0.44594173149906685,-3.296096415516799,0.45254106403203437,-3.285839350746749
Haiti,2004,0.44374450363334694,-3.5729575029477716,0.44594173149906685,-3.296096415516799
Honduras,2014,1.4425151986524745,-0.46182035449590236,,
Honduras,2013,1.429732196401016,-0.42521171802623775,1.4425151986524745,-0.46182035449590236
Honduras,2012,1.4199278741681554,-0.4358002843904446,1.429732196401016,-0.42521171802623775
Honduras,2011,1.3977475847532261,-0.394166091000602,1.4199278741681554,-0.4358002843904446
Honduras,2010,1.3790640335671456,-0.4666386141299339,1.3977475847532261,-0.394166091000602
Honduras,2009,1.3621193661703852,-0.45672826514501563,1.3790640335671456,-0.4666386141299339
Honduras,2008,1.407150036499898,-0.4078378956074416,1.3621193661703852,-0.45672826514501563
Honduras,2007,1.3868455008306346,-0.44125268434300563,1.407150036499898,-0.4078378956074416
Honduras,2006,1.3486479789070114,-0.5257084018209593,1.3868455008306346,-0.44125268434300563
Honduras,2005,1.3075676227162698,-0.5446311689627279,1.3486479789070114,-0.5257084018209593
Honduras,2004,1.2720468102539795,-0.60729131405481,1.3075676227162698,-0.5446311689627279
"Hong Kong SAR, China",2014,3.966310893453993,1.8055423697740645,,
"Hong Kong SAR, China",2013,3.9460850997249453,1.7819045523409864,3.966310893453993,1.8055423697740645
"Hong Kong SAR, China",2012,3.9195612795096717,1.796953344054772,3.9460850997249453,1.7819045523409864
"Hong Kong SAR, China",2011,3.913740715895432,1.7850530181252904,3.9195612795096717,1.796953344054772
"Hong Kong SAR, China",2010,3.8734424269181793,1.7873077882182402,3.913740715895432,1.7850530181252904
"Hong Kong SAR, China",2009,3.8153017935238993,1.783531972702785,3.8734424269181793,1.7873077882182402
"Hong Kong SAR, China",2008,3.8423532188537384,1.7720732512645858,3.8153017935238993,1.783531972702785
"Hong Kong SAR, China",2007,3.827279444047911,1.7761972206997143,3.8423532188537384,1.7720732512645858
"Hong Kong SAR, China",2006,3.773231234886267,1.7720341310947338,3.827279444047911,1.7761972206997143
"Hong Kong SAR, China",2005,3.7116894440465793,1.771291734987382,3.773231234886267,1.7720341310947338
"Hong Kong SAR, China",2004,3.6447776119304574,1.7548465992960933,3.7116894440465793,1.771291734987382
Hungary,2014,3.1848284365077415,1.3777474988982659,,
Hungary,2013,3.140756133156763,1.3589523779955064,3.1848284365077415,1.3777474988982659
Hungary,2012,3.1172821790179905,1.3668674559695124,3.140756133156763,1.3589523779955064
Hungary,2011,3.1285663754201383,1.360674749307989,3.1172821790179905,1.3668674559695124
Hungary,2010,3.1092920885585613,1.3549303846795226,3.1285663754201383,1.360674749307989
Hungary,2009,3.100231344909599,1.3279112052263042,3.1092920885585613,1.3549303846795226
Hungary,2008,3.166960819796022,1.3834823345592164,3.100231344909599,1.3279112052263042
Hungary,2007,3.1566911034873755,1.3804068077274376,3.166960819796022,1.3834823345592164
Hungary,2006,3.1508037591009543,1.3564768714351354,3.1566911034873755,1.3804068077274376
Hungary,2005,3.1114579351645264,1.3274369025409711,3.1508037591009543,1.3564768714351354
Hungary,2004,3.0665225451151334,1.3029585301939017,3.1114579351645264,1.3274369025409711
Iceland,2014,3.7559512213288566,3.98587698560787,,
Iceland,2013,3.7464868218117413,4.003675133758503,3.7559512213288566,3.98587698560787
Iceland,2012,3.7154387653664322,3.9741116592089285,3.7464868218117413,4.003675133758503
Iceland,2011,3.7078787297529168,3.9584079366478977,3.7154387653664322,3.9741116592089285
Iceland,2010,3.692292053439821,3.9404143048698144,3.7078787297529168,3.9584079366478977
Iceland,2009,3.6999291776060694,3.936894872721437,3.692292053439821,3.9404143048698144
Iceland,2008,3.7706065456686852,3.913301274712482,3.6999291776060694,3.936894872721437
Iceland,2007,3.772749226566206,3.6069246769334176,3.7706065456686852,3.913301274712482
Iceland,2006,3.7079509043187553,3.444524613172248,3.772749226566206,3.6069246769334176
Iceland,2005,3.682471287984744,3.331776907450138,3.7079509043187553,3.444524613172248
Iceland,2004,3.6363538576942194,3.3398697799441717,3.682471287984744,3.331776907450138
India,2014,1.6836436452786816,-0.21616894229209258,,
India,2013,1.6240517067419864,-0.2671426636043144,1.6836436452786816,-0.21616894229209258
India,2012,1.5743410927307044,-0.3218716815012042,1.6240517067419864,-0.2671426636043144
India,2011,1.5338258545139527,-0.3587516520663059,1.5743410927307044,-0.3218716815012042
India,2010,1.495858861320015,-0.4429931346707373,1.5338258545139527,-0.3587516520663059
India,2009,1.4279690949189978,-0.5104895101406896,1.495858861320015,-0.4429931346707373
India,2008,1.3664897735159731,-0.5746547606573856,1.4279690949189978,-0.5104895101406896
India,2007,1.3507864658338447,-0.6099856883506587,1.3664897735159731,-0.5746547606573856
India,2006,1.292091665526664,-0.6718718774988152,1.3507864658338447,-0.6099856883506587
India,2005,1.2300573377539743,-0.7561851255143517,1.292091665526664,-0.6718718774988152
India,2004,1.1696480595557506,-0.7918406245842077,1.2300573377539743,-0.7561851255143517
Indonesia,2014,2.302893948227847,-0.2083778726032656,,
Indonesia,2013,2.2662607635690892,-0.25709615509153527,2.302893948227847,-0.2083778726032656
Indonesia,2012,2.2247506285249576,-0.31183494702756664,2.2662607635690892,-0.25709615509153527
Indonesia,2011,2.1790402536743243,-0.38765815813965,2.2247506285249576,-0.31183494702756664
Indonesia,2010,2.1322115562973227,-0.45542861898569803,2.1790402536743243,-0.38765815813965
Indonesia,2009,2.085047092479663,-0.52398446035513,2.1322115562973227,-0.45542861898569803
Indonesia,2008,2.0531784064054266,-0.5649368295018545,2.085047092479663,-0.52398446035513
Indonesia,2007,2.008294855750968,-0.6074979144321009,2.0531784064054266,-0.5649368295018545
Indonesia,2006,1.9603925622895124,-0.6638475560425001,2.008294855750968,-0.6074979144321009
Indonesia,2005,1.9205346561048688,-0.6937151529053909,1.9603925622895124,-0.6638475560425001
Indonesia,2004,1.8789296886317612,-0.7472307202145017,1.9205346561048688,-0.6937151529053909
"Iran, Islamic Rep.",2014,2.828744590375833,1.0938299649185048,,
"Iran, Islamic Rep.",2013,2.796260103178269,1.028174426930685,2.828744590375833,1.0938299649185048
"Iran, Islamic Rep.",2012,2.8109628765160277,1.0120891292447012,2.796260103178269,1.028174426930685
"Iran, Islamic Rep.",2011,2.900987741524019,0.9749659888482229,2.8109628765160277,1.0120891292447012
"Iran, Islamic Rep.",2010,2.8871907506649706,0.9674551280417584,2.900987741524019,0.9749659888482229
"Iran, Islamic Rep.",2009,2.84270074673411,0.9082248448991582,2.8871907506649706,0.9674551280417584
"Iran, Islamic Rep.",2008,2.844170019075361,0.8748319090705352,2.84270074673411,0.9082248448991582
"Iran, Islamic Rep.",2007,2.8529079194247946,0.8263838237256881,2.844170019075361,0.8748319090705352
"Iran, Islamic Rep.",2006,2.7857192670731017,0.7885509352775013,2.8529079194247946,0.8263838237256881
"Iran, Islamic Rep.",2005,2.7483123370779663,0.7227478195546263,2.7857192670731017,0.7885509352775013
"Iran, Islamic Rep.",2004,2.728405276206452,0.6882860008792271,2.7483123370779663,0.7227478195546263
Iraq,2014,2.6972172660591522,0.2667296983483682,,
Iraq,2013,2.7228457199087694,0.33441678697478794,2.6972172660591522,0.2667296983483682
Iraq,2012,2.6827989898950473,0.10460752994675489,2.7228457199087694,0.33441678697478794
Iraq,2011,2.5848727505749376,0.24116488900604585,2.6827989898950473,0.10460752994675489
Iraq,2010,2.542986666422819,0.17897748061249996,2.5848727505749376,0.24116488900604585
Iraq,2009,2.509550518213126,-0.17852381584699784,2.542986666422819,0.17897748061249996
Iraq,2008,2.5028651318708284,-0.28743307172062554,2.509550518213126,-0.17852381584699784
Iraq,2007,2.4488724270603104,-0.26285867289382925,2.5028651318708284,-0.28743307172062554
Iraq,2006,2.459885662792472,-0.02737373393577077,2.4488724270603104,-0.26285867289382925
Iraq,2005,2.388346482273131,-0.1817006841344429,2.459885662792472,-0.02737373393577077
Iraq,2004,2.371229709571624,0.18409545188632223,2.388346482273131,-0.1817006841344429
Ireland,2014,3.88791230992971,1.735553096307643,,
Ireland,2013,3.810876309370791,1.7402479367965762,3.88791230992971,1.735553096307643
Ireland,2012,3.8028612447486907,1.7318340217645605,3.810876309370791,1.7402479367965762
Ireland,2011,3.805273903112925,1.7329888432997673,3.8028612447486907,1.7318340217645605
Ireland,2010,3.773100202169129,1.779664735235313,3.805273903112925,1.7329888432997673
Ireland,2009,3.75986987714031,1.7830398114835597,3.773100202169129,1.779664735235313
Ireland,2008,3.81739878153597,1.846994384083079,3.75986987714031,1.7830398114835597
Ireland,2007,3.8779406732371133,1.8274987129944271,3.81739878153597,1.846994384083079
Ireland,2006,3.856074307022871,1.8486278862406644,3.8779406732371133,1.8274987129944271
Ireland,2005,3.8292882424418173,1.8312550763137243,3.856074307022871,1.8486278862406644
Ireland,2004,3.7927461464335392,1.819439320871852,3.8292882424418173,1.8312550763137243
Israel,2014,3.4634570868848167,1.8872057428200184,,
Israel,2013,3.4444140640715433,1.9036129118798595,3.4634570868848167,1.8872057428200184
Israel,2012,3.4224646988052654,1.9719261520286413,3.4444140640715433,1.9036129118798595
Israel,2011,3.4199850809354864,1.9358599246907522,3.4224646988052654,1.9719261520286413
Israel,2010,3.3899785313006006,1.939213011378215,3.4199850809354864,1.9358599246907522
Israel,2009,3.3568043190065198,1.8882639572767022,3.3899785313006006,1.939213011378215
Israel,2008,3.3669848931180297,1.9648724858550966,3.3568043190065198,1.8882639572767022
Israel,2007,3.355304553830115,1.9463736245128385,3.3669848931180297,1.9648724858550966
Israel,2006,3.3169352289653156,1.9037821782293967,3.355304553830115,1.9463736245128385
Israel,2005,3.2838173150218224,1.8828485611505559,3.3169352289653156,1.9037821782293967
Israel,2004,3.260943262821783,1.8757821806896087,3.2838173150218224,1.8828485611505559
Italy,2014,3.5247664276112975,1.609919132604571,,
Italy,2013,3.532805381783192,1.6407783605895072,3.5247664276112975,1.609919132604571
Italy,2012,3.561830570982497,1.685980621144427,3.532805381783192,1.6407783605895072
Italy,2011,3.593121092047428,1.7074360428181086,3.561830570982497,1.685980621144427
Italy,2010,3.5890912058090154,1.7036039901305071,3.593121092047428,1.7074360428181086
Italy,2009,3.5754425229906195,1.6805281553444087,3.5890912058090154,1.7036039901305071
Italy,2008,3.636379133247273,1.7505833515062532,3.5754425229906195,1.6805281553444087
Italy,2007,3.653563410819023,1.7586034953276564,3.636379133247273,1.7505833515062532
Italy,2006,3.643981621088567,1.7636115571565207,3.653563410819023,1.7586034953276564
Italy,2005,3.627120017715927,1.745907756021945,3.643981621088567,1.7636115571565207
Italy,2004,3.622582056042028,1.7383582658932046,3.627120017715927,1.745907756021945
Jamaica,2014,2.0863614227012723,0.054036823409448716,,
Jamaica,2013,2.083102064951766,0.015377646070518503,2.0863614227012723,0.054036823409448716
Jamaica,2012,2.081876081075958,0.03731284287494017,2.083102064951766,0.015377646070518503
Jamaica,2011,2.0920999938882363,0.18514739593942273,2.081876081075958,0.03731284287494017
Jamaica,2010,2.079340085621893,0.19330855118683765,2.0920999938882363,0.18514739593942273
Jamaica,2009,2.098696700923266,0.1976867604511764,2.079340085621893,0.19330855118683765
Jamaica,2008,2.148022521568707,0.14577742793188397,2.098696700923266,0.1976867604511764
Jamaica,2007,2.1614393149547237,0.6532824044320197,2.148022521568707,0.14577742793188397
Jamaica,2006,2.152708590612893,0.8615344942819767,2.1614393149547237,0.6532824044320197
Jamaica,2005,2.1297994531953357,0.8725474299677188,2.152708590612893,0.8615344942819767
Jamaica,2004,2.126709599855649,0.8657924844116589,2.1297994531953357,0.8725474299677188
Japan,2014,3.6199932931594314,2.056648062319693,,
Japan,2013,3.6149261594193196,2.078013436228461,3.6199932931594314,2.056648062319693
Japan,2012,3.5936781873995582,2.0792348666638074,3.6149261594193196,2.078013436228461
Japan,2011,3.5772408477813076,2.0918145166452073,3.5936781873995582,2.0792348666638074
Japan,2010,3.576543462931635,2.1511700551978836,3.5772408477813076,2.0918145166452073
Japan,2009,3.5356604059067966,2.0819725616587426,3.576543462931635,2.1511700551978836
Japan,2008,3.591221681371363,2.1126354438078487,3.5356604059067966,2.0819725616587426
Japan,2007,3.6027015723770015,2.1644747418272448,3.591221681371363,2.1126354438078487
Japan,2006,3.5874441479380184,2.1450511459320354,3.6027015723770015,2.1644747418272448
Japan,2005,3.5739776948108677,2.1446451450103763,3.5874441479380184,2.1450511459320354
Japan,2004,3.5575816220877456,2.1274287315761526,3.5739776948108677,2.1446451450103763
Jordan,2014,2.1543385871134078,0.6355800110834711,,
Jordan,2013,2.169820359488066,0.6299867687993301,2.1543385871134078,0.6355800110834711
Jordan,2012,2.193245943192101,0.663294562427479,2.169820359488066,0.6299867687993301
Jordan,2011,2.220746491273897,0.6249394663555882,2.193245943192101,0.663294562427479
Jordan,2010,2.2484211903763187,0.6236225102045762,2.220746491273897,0.6249394663555882
Jordan,2009,2.2771794481495267,0.6050653445887929,2.2484211903763187,0.6236225102045762
Jordan,2008,2.273648677736649,0.6241267050293557,2.2771794481495267,0.6050653445887929
Jordan,2007,2.2506049836397652,0.5892438529213324,2.273648677736649,0.6241267050293557
Jordan,2006,2.214731081613091,0.5277301383171233,2.2506049836397652,0.5892438529213324
Jordan,2005,2.174705124486767,0.46533568393160407,2.214731081613091,0.5277301383171233
Jordan,2004,2.1281274223781037,0.4475156644495701,2.174705124486767,0.46533568393160407
Kazakhstan,2014,3.1607100220707047,1.7228038229170024,,
Kazakhstan,2013,3.134294846170884,1.676249237613967,3.1607100220707047,1.7228038229170024
Kazakhstan,2012,3.090420392460462,1.6449312681119002,3.134294846170884,1.676249237613967
Kazakhstan,2011,3.057623576276626,1.5877514909102,3.090420392460462,1.6449312681119002
Kazakhstan,2010,3.000548644282048,1.553504731629415,3.057623576276626,1.5877514909102
Kazakhstan,2009,2.9442228954080267,1.4923026576849443,3.000548644282048,1.553504731629415
Kazakhstan,2008,2.958664369977646,1.545254906333541,2.9442228954080267,1.4923026576849443
Kazakhstan,2007,2.9383808359356243,1.5012480936853723,2.958664369977646,1.545254906333541
Kazakhstan,2006,2.8645595696447024,1.44955376118467,2.9383808359356243,1.5012480936853723
Kazakhstan,2005,2.7734825636798965,1.3893082943861823,2.8645595696447024,1.44955376118467
Kazakhstan,2004,2.6897922962048155,1.3504579799824632,2.7734825636798965,1.3893082943861823
Kenya,2014,1.0127410889276143,-1.791330439670027,,
Kenya,2013,0.9869166062045055,-1.8111046405714835,1.0127410889276143,-1.791330439670027
Kenya,2012,0.9564740930917885,-1.8783562776264018,0.9869166062045055,-1.8111046405714835
Kenya,2011,0.9387842124416476,-1.8896204885723857,0.9564740930917885,-1.8783562776264018
Kenya,2010,0.9066127296837706,-1.8952712864292118,0.9387842124416476,-1.8896204885723857
Kenya,2009,0.853186309303254,-1.9511729463759122,0.9066127296837706,-1.8952712864292118
Kenya,2008,0.8480840186754476,-1.9578957353469557,0.853186309303254,-1.9511729463759122
Kenya,2007,0.8732794754559423,-1.954001127567854,0.8480840186754476,-1.9578957353469557
Kenya,2006,0.8345375402000216,-1.9801462814421003,0.8732794754559423,-1.954001127567854
Kenya,2005,0.7992853517326072,-2.038574275576682,0.8345375402000216,-1.9801462814421003
Kenya,2004,0.7692700543795176,-2.0567481632627134,0.7992853517326072,-2.038574275576682
"Korea, Rep.",2014,3.5093247538340315,2.3510431707873862,,
"Korea, Rep.",2013,3.48273790598618,2.340326073894555,3.5093247538340315,2.3510431707873862
"Korea, Rep.",2012,3.458739517133503,2.3326611383103044,3.48273790598618,2.340326073894555
"Korea, Rep.",2011,3.4413314818846215,2.315497082004699,3.458739517133503,2.3326611383103044
"Korea, Rep.",2010,3.4128658666339247,2.2737869876423695,3.4413314818846215,2.315497082004699
"Korea, Rep.",2009,3.354903425947664,2.183528426584724,3.4128658666339247,2.2737869876423695
"Korea, Rep.",2008,3.3530000658451247,2.171597600562876,3.354903425947664,2.183528426584724
"Korea, Rep.",2007,3.332693833913418,2.1356099602458007,3.3530000658451247,2.171597600562876
"Korea, Rep.",2006,3.284552421135946,2.084403744994965,3.332693833913418,2.1356099602458007
"Korea, Rep.",2005,3.239338006651332,2.0536511443916154,3.284552421135946,2.084403744994965
"Korea, Rep.",2004,3.202971411982124,2.0002351915730587,3.239338006651332,2.0536511443916154
Kosovo,2014,2.163895504984627,1.0311786670200902,,
Kosovo,2013,2.150724304421102,1.0673745381728315,2.163895504984627,1.0311786670200902
Kosovo,2012,2.127402868644936,1.051814377509593,2.150724304421102,1.0673745381728315
Kosovo,2011,2.106757882112233,1.080773115002556,2.127402868644936,1.051814377509593
Kosovo,2010,2.0683450992832917,0.9744423248819438,2.106757882112233,1.080773115002556
Kosovo,2009,2.043817713419367,0.9392588834674293,2.0683450992832917,0.9744423248819438
Kosovo,2008,2.0189789781042746,0.9724918917934389,2.043817713419367,0.9392588834674293
Kosovo,2007,2.000906632538246,0.8737438593296177,2.0189789781042746,0.9724918917934389
Kosovo,2006,1.9386104975330871,0.7997653840283421,2.000906632538246,0.8737438593296177
Kosovo,2005,1.9025966033805621,0.7743103355199935,1.9386104975330871,0.7997653840283421
Kosovo,2004,1.8446933550456763,0.7473126438204514,1.9025966033805621,0.7743103355199935
Kuwait,2014,4.260316076514448,2.722177924742704,,
Kuwait,2013,4.305206622978314,2.7007653823569635,4.260316076514448,2.722177924742704
Kuwait,2012,4.3517993634948295,2.7620993800517137,4.305206622978314,2.7007653823569635
Kuwait,2011,4.349755713646381,2.7591446906478136,4.3517993634948295,2.7620993800517137
Kuwait,2010,4.3202063506682835,2.8167662285017796,4.349755713646381,2.7591446906478136
Kuwait,2009,4.405774131490098,2.8052614271100067,4.3202063506682835,2.8167662285017796
Kuwait,2008,4.540081770803325,2.8364288542434575,4.405774131490098,2.8052614271100067
Kuwait,2007,4.573374289845941,2.8389310279967552,4.540081770803325,2.8364288542434575
Kuwait,2006,4.566890132109678,2.875761345093775,4.573374289845941,2.8389310279967552
Kuwait,2005,4.537635641361224,2.834876164629023,4.566890132109678,2.875761345093775
Kuwait,2004,4.472268939674635,2.8112075968163857,4.537635641361224,2.834876164629023
Kyrgyz Republic,2014,1.157397466936513,0.6633175850810916,,
Kyrgyz Republic,2013,1.1380067188230651,0.6349989029666543,1.157397466936513,0.6633175850810916
Kyrgyz Republic,2012,1.0542559174089994,0.5928309114908894,1.1380067188230651,0.6349989029666543
Kyrgyz Republic,2011,1.0717901736818716,0.5003256913601042,1.0542559174089994,0.5928309114908894
Kyrgyz Republic,2010,1.0261027638345563,0.3160663116291721,1.0717901736818716,0.5003256913601042
Kyrgyz Republic,2009,1.0427582304413228,0.2804484981527208,1.0261027638345563,0.3160663116291721
Kyrgyz Republic,2008,1.0263766293722232,0.32115579652135395,1.0427582304413228,0.2804484981527208
Kyrgyz Republic,2007,0.9552060205576427,0.3758506264383839,1.0263766293722232,0.32115579652135395
Kyrgyz Republic,2006,0.8827668209305791,0.3202221274215655,0.9552060205576427,0.3758506264383839
Kyrgyz Republic,2005,0.8629600138939277,0.31794998205241487,0.8827668209305791,0.3202221274215655
Kyrgyz Republic,2004,0.8759956834388137,0.3491832411674734,0.8629600138939277,0.31794998205241487
Latvia,2014,3.098839824920057,1.2548763111427759,,
Latvia,2013,3.071010498825958,1.2448867133736952,3.098839824920057,1.2548763111427759
Latvia,2012,3.036292150950316,1.2775762333152898,3.071010498825958,1.2448867133736952
Latvia,2011,2.984334936540752,1.1829697727997681,3.036292150950316,1.2775762333152898
Latvia,2010,2.904270263137813,1.1724669860578332,2.984334936540752,1.1829697727997681
Latvia,2009,2.92366138000322,1.1074436731126132,2.904270263137813,1.1724669860578332
Latvia,2008,3.062655797184747,1.1672428758737017,2.92366138000322,1.1074436731126132
Latvia,2007,3.0882674238400902,1.1534404715124742,3.062655797184747,1.1672428758737017
Latvia,2006,2.984983967370016,1.0874198776817552,3.0882674238400902,1.1534404715124742
Latvia,2005,2.8634706711676903,1.0215087502694515,2.984983967370016,1.0874198776817552
Latvia,2004,2.751038068702745,0.9583765521388032,2.8634706711676903,1.0215087502694515
Lebanon,2014,2.626722559085818,1.0622146814337992,,
Lebanon,2013,2.6673875992189475,1.1315295068166908,2.626722559085818,1.0622146814337992
Lebanon,2012,2.7118169968108465,1.0304231661006538,2.6673875992189475,1.1315295068166908
Lebanon,2011,2.753258547640141,1.2067438043766083,2.7118169968108465,1.0304231661006538
Lebanon,2010,2.800432452258988,1.246684350614071,2.753258547640141,1.2067438043766083
Lebanon,2009,2.7592759570063086,1.144366690914436,2.800432452258988,1.246684350614071
Lebanon,2008,2.6808588959868604,1.087348291076069,2.7592759570063086,1.144366690914436
Lebanon,2007,2.5983980481196314,1.0282109224411402,2.6808588959868604,1.087348291076069
Lebanon,2006,2.516247926102133,0.991255687305802,2.5983980481196314,1.0282109224411402
Lebanon,2005,2.5169048130090026,1.0334474020749478,2.516247926102133,0.991255687305802
Lebanon,2004,2.521280523881609,1.0465638758912374,2.5169048130090026,1.0334474020749478
Libya,2014,2.7955665830330028,0.6190465980236263,,
Libya,2013,3.071316001765528,0.8617009915551588,2.7955665830330028,0.6190465980236263
Libya,2012,3.2171293075239795,0.8210550863636247,3.071316001765528,0.8617009915551588
Libya,2011,2.415269878081352,1.052152336751749,3.2171293075239795,0.8210550863636247
